ProductKey,StoreKey,QuarterAndYear,Quarter,Year,CasesPurchasedToDate,CasesPurchasedThisQuarter,CasesOnHand,TotalCostToStoreThisQuarter,TotalSoldByStoreThisQuarter,TotalCostToStoreThisYTD,TotalSoldByStoreThisYTD 
540,9,Q1 2024,1,2024,59,59,44,7426.92,173.0,7426.92,173.0
541,9,Q1 2024,1,2024,60,60,44,7912.8,188.0,7912.8,188.0
542,9,Q1 2024,1,2024,170.25,170.25,6,5699.97,1989.0,5699.97,1989.0
543,9,Q1 2024,1,2024,170.25,170.25,6,6108.57,1990.0,6108.57,1990.0
544,9,Q1 2024,1,2024,167.25,167.25,6,10617.03,1954.0,10617.03,1954.0
545,9,Q1 2024,1,2024,175.25,175.25,6,11545.47,2045.0,11545.47,2045.0
546,9,Q1 2024,1,2024,170.25,170.25,6,10194.57,1985.0,10194.57,1985.0
547,9,Q1 2024,1,2024,170.25,170.25,7,5087.07,1979.0,5087.07,1979.0
548,9,Q1 2024,1,2024,174.25,174.25,6,5206.59,2031.0,5206.59,2031.0
549,9,Q1 2024,1,2024,166.25,166.25,7,6962.55,1930.0,6962.55,1930.0
550,9,Q1 2024,1,2024,168.25,168.25,6,6440.61,1967.0,6440.61,1967.0
551,9,Q1 2024,1,2024,170.25,170.25,6,9785.97,1981.0,9785.97,1981.0
552,9,Q1 2024,1,2024,169.25,169.25,6,4062.0,1983.0,4062.0,1983.0
553,9,Q1 2024,1,2024,165.25,165.25,6,15249.27,1923.0,15249.27,1923.0
554,9,Q1 2024,1,2024,171.25,171.25,6,7171.95,2001.0,7171.95,2001.0
555,9,Q1 2024,1,2024,166.25,166.25,6,5566.05,1939.0,5566.05,1939.0
556,9,Q1 2024,1,2024,166.25,166.25,6,5566.05,1938.0,5566.05,1938.0
557,9,Q1 2024,1,2024,169.25,169.25,6,1685.73,1964.0,1685.73,1964.0
558,9,Q1 2024,1,2024,171.25,171.25,7,5116.95,1999.0,5116.95,1999.0
559,9,Q1 2024,1,2024,163.25,163.25,6,6445.11,1906.0,6445.11,1906.0
560,9,Q1 2024,1,2024,169.25,169.25,7,7900.59,1973.0,7900.59,1973.0
561,9,Q1 2024,1,2024,173.25,173.25,6,8295.21,2019.0,8295.21,2019.0
562,9,Q1 2024,1,2024,176.25,176.25,6,8861.85,2058.0,8861.85,2058.0
563,9,Q1 2024,1,2024,167.25,167.25,7,4014.0,1946.0,4014.0,1946.0
564,9,Q1 2024,1,2024,172.25,172.25,6,8660.73,2007.0,8660.73,2007.0
565,9,Q1 2024,1,2024,164.25,164.25,6,11806.29,1914.0,11806.29,1914.0
566,9,Q1 2024,1,2024,165.25,165.25,7,11878.17,1917.0,11878.17,1917.0
567,9,Q1 2024,1,2024,172.25,172.25,7,12381.33,1999.0,12381.33,1999.0
568,9,Q1 2024,1,2024,168.25,168.25,6,12093.81,1966.0,12093.81,1966.0
569,9,Q1 2024,1,2024,172.25,172.25,6,12381.33,2009.0,12381.33,2009.0
570,9,Q1 2024,1,2024,170.25,170.25,6,12237.57,1988.0,12237.57,1988.0
571,9,Q1 2024,1,2024,128,128,95,5053.44,391.0,5053.44,391.0
572,9,Q1 2024,1,2024,129,129,96,5092.92,394.0,5092.92,394.0
573,9,Q1 2024,1,2024,129,129,96,5092.92,392.0,5092.92,392.0
574,9,Q1 2024,1,2024,126,126,96,4974.48,359.0,4974.48,359.0
575,9,Q1 2024,1,2024,164.25,164.25,6,13777.29,1911.0,13777.29,1911.0
576,9,Q1 2024,1,2024,165.25,165.25,6,11878.17,1920.0,11878.17,1920.0
577,9,Q1 2024,1,2024,176.25,176.25,7,12668.85,2056.0,12668.85,2056.0
578,9,Q1 2024,1,2024,168.25,168.25,6,3614.01,1958.0,3614.01,1958.0
579,9,Q1 2024,1,2024,168.25,168.25,6,6642.51,1967.0,6642.51,1967.0
580,9,Q1 2024,1,2024,167.25,167.25,6,3993.93,1961.0,3993.93,1961.0
581,9,Q1 2024,1,2024,163.25,163.25,6,3898.41,1900.0,3898.41,1900.0
582,9,Q1 2024,1,2024,172.25,172.25,6,3493.23,2007.0,3493.23,2007.0
583,9,Q1 2024,1,2024,170.25,170.25,6,8968.77,1982.0,8968.77,1982.0
584,9,Q1 2024,1,2024,172.25,172.25,7,9074.13,2010.0,9074.13,2010.0
585,9,Q1 2024,1,2024,170.25,170.25,6,13463.37,1983.0,13463.37,1983.0
586,9,Q1 2024,1,2024,168.25,168.25,6,14112.81,1968.0,14112.81,1968.0
587,9,Q1 2024,1,2024,166.25,166.25,6,13965.0,1938.0,13965.0,1938.0
588,9,Q1 2024,1,2024,172.25,172.25,7,6800.43,2008.0,6800.43,2008.0
589,9,Q1 2024,1,2024,169.25,169.25,6,6681.99,1984.0,6681.99,1984.0
590,9,Q1 2024,1,2024,166.25,166.25,6,6563.55,1928.0,6563.55,1928.0
591,9,Q1 2024,1,2024,214.25,214.25,132,10258.29,994.0,10258.29,994.0
592,9,Q1 2024,1,2024,173.25,173.25,6,6839.91,2022.0,6839.91,2022.0
593,9,Q1 2024,1,2024,173.25,173.25,6,6839.91,2033.0,6839.91,2033.0
594,9,Q1 2024,1,2024,174.25,174.25,6,5039.31,2045.0,5039.31,2045.0
595,9,Q1 2024,1,2024,165.25,165.25,6,4977.33,1930.0,4977.33,1930.0
596,9,Q1 2024,1,2024,177.25,177.25,6,4721.94,2076.0,4721.94,2076.0
597,9,Q1 2024,1,2024,169.25,169.25,6,6722.61,1973.0,6722.61,1973.0
598,9,Q1 2024,1,2024,171.25,171.25,6,4562.1,1998.0,4562.1,1998.0
599,9,Q1 2024,1,2024,160.25,160.25,7,3134.49,1864.0,3134.49,1864.0
600,9,Q1 2024,1,2024,164.25,164.25,6,3370.41,1919.0,3370.41,1919.0
601,9,Q1 2024,1,2024,171.25,171.25,6,2918.1,2008.0,2918.1,2008.0
602,9,Q1 2024,1,2024,166.25,166.25,6,3291.75,1941.0,3291.75,1941.0
603,9,Q1 2024,1,2024,172.25,172.25,6,4671.42,2013.0,4671.42,2013.0
604,9,Q1 2024,1,2024,171.25,171.25,7,1356.3,1994.0,1356.3,1994.0
605,9,Q1 2024,1,2024,170.25,170.25,6,7926.84,1988.0,7926.84,1988.0
606,9,Q1 2024,1,2024,170.25,170.25,6,1409.67,1982.0,1409.67,1982.0
607,9,Q1 2024,1,2024,171.25,171.25,6,3288.0,1998.0,3288.0,1998.0
608,9,Q1 2024,1,2024,171.25,171.25,6,6041.7,1997.0,6041.7,1997.0
609,9,Q1 2024,1,2024,161.25,161.25,6,5398.65,1880.0,5398.65,1880.0
610,9,Q1 2024,1,2024,181.25,181.25,6,6068.25,2120.0,6068.25,2120.0
611,9,Q1 2024,1,2024,163.25,163.25,6,7620.51,1893.0,7620.51,1893.0
612,9,Q1 2024,1,2024,175.25,175.25,7,5867.37,2040.0,5867.37,2040.0
613,9,Q1 2024,1,2024,171.25,171.25,6,5733.45,1989.0,5733.45,1989.0
614,9,Q1 2024,1,2024,168.25,168.25,6,14112.81,1959.0,14112.81,1959.0
615,9,Q1 2024,1,2024,172.25,172.25,6,8040.63,2013.0,8040.63,2013.0
616,9,Q1 2024,1,2024,176.25,176.25,6,5900.85,2054.0,5900.85,2054.0
617,9,Q1 2024,1,2024,174.25,174.25,6,5833.89,2035.0,5833.89,2035.0
618,9,Q1 2024,1,2024,165.25,165.25,6,5532.57,1923.0,5532.57,1923.0
619,9,Q1 2024,1,2024,168.25,168.25,6,5633.01,1954.0,5633.01,1954.0
620,9,Q1 2024,1,2024,166.25,166.25,6,5566.05,1941.0,5566.05,1941.0
621,9,Q1 2024,1,2024,163.25,163.25,6,5465.61,1906.0,5465.61,1906.0
622,9,Q1 2024,1,2024,170.25,170.25,6,6108.57,1988.0,6108.57,1988.0
623,9,Q1 2024,1,2024,169.25,169.25,6,5666.49,1969.0,5666.49,1969.0
624,9,Q1 2024,1,2024,164.25,164.25,6,5499.09,1916.0,5499.09,1916.0
625,9,Q1 2024,1,2024,166.25,166.25,6,5566.05,1945.0,5566.05,1945.0
626,9,Q1 2024,1,2024,170.25,170.25,6,5699.97,1980.0,5699.97,1980.0
627,9,Q1 2024,1,2024,171.25,171.25,7,5733.45,1996.0,5733.45,1996.0
628,9,Q1 2024,1,2024,170.25,170.25,6,4882.77,1979.0,4882.77,1979.0
629,9,Q1 2024,1,2024,170.25,170.25,6,4882.77,1982.0,4882.77,1982.0
630,9,Q1 2024,1,2024,176.25,176.25,7,5054.85,2051.0,5054.85,2051.0
631,9,Q1 2024,1,2024,174.25,174.25,7,4997.49,2020.0,4997.49,2020.0
632,9,Q1 2024,1,2024,173.25,173.25,6,4968.81,2024.0,4968.81,2024.0
633,9,Q1 2024,1,2024,166.25,166.25,6,4768.05,1938.0,4768.05,1938.0
634,9,Q1 2024,1,2024,173.25,173.25,7,4968.81,2013.0,4968.81,2013.0
635,9,Q1 2024,1,2024,172.25,172.25,6,8247.33,2011.0,8247.33,2011.0
636,9,Q1 2024,1,2024,164.25,164.25,6,7864.29,1911.0,7864.29,1911.0
637,9,Q1 2024,1,2024,174.25,174.25,7,4997.49,2029.0,4997.49,2029.0
638,9,Q1 2024,1,2024,165.25,165.25,6,4739.37,1921.0,4739.37,1921.0
639,9,Q1 2024,1,2024,172.25,172.25,6,1839.63,2013.0,1839.63,2013.0
640,9,Q1 2024,1,2024,170.25,170.25,6,2002.14,1995.0,2002.14,1995.0
641,9,Q1 2024,1,2024,169.25,169.25,6,6377.34,1971.0,6377.34,1971.0
642,9,Q1 2024,1,2024,167.25,167.25,6,5639.67,1955.0,5639.67,1955.0
643,9,Q1 2024,1,2024,164.25,164.25,6,5755.32,1916.0,5755.32,1916.0
644,9,Q1 2024,1,2024,173.25,173.25,6,4365.9,2022.0,4365.9,2022.0
645,9,Q1 2024,1,2024,173.25,173.25,6,7130.97,2025.0,7130.97,2025.0
646,9,Q1 2024,1,2024,62,62,44,3191.76,212.0,3191.76,212.0
647,9,Q1 2024,1,2024,62,62,44,3266.16,216.0,3266.16,216.0
648,9,Q1 2024,1,2024,175.25,175.25,6,7339.47,2050.0,7339.47,2050.0
649,9,Q1 2024,1,2024,174.25,174.25,6,6252.09,2030.0,6252.09,2030.0
650,9,Q1 2024,1,2024,170.25,170.25,6,6925.77,1990.0,6925.77,1990.0
651,9,Q1 2024,1,2024,173.25,173.25,6,18690.21,2027.0,18690.21,2027.0
652,9,Q1 2024,1,2024,164.25,164.25,6,5696.19,1915.0,5696.19,1915.0
653,9,Q1 2024,1,2024,169.25,169.25,6,5463.39,1976.0,5463.39,1976.0
654,9,Q1 2024,1,2024,167.25,167.25,6,1986.93,1954.0,1986.93,1954.0
655,9,Q1 2024,1,2024,169.25,169.25,6,3655.8,1968.0,3655.8,1968.0
656,9,Q1 2024,1,2024,171.25,171.25,6,6391.05,2005.0,6391.05,2005.0
657,9,Q1 2024,1,2024,166.25,166.25,6,4528.65,1942.0,4528.65,1942.0
658,9,Q1 2024,1,2024,168.25,168.25,6,3008.31,1969.0,3008.31,1969.0
659,9,Q1 2024,1,2024,168.25,168.25,6,4704.27,1965.0,4704.27,1965.0
660,9,Q1 2024,1,2024,161.25,161.25,6,5321.25,1882.0,5321.25,1882.0
661,9,Q1 2024,1,2024,167.25,167.25,6,7726.95,1954.0,7726.95,1954.0
662,9,Q1 2024,1,2024,169.25,169.25,6,4265.1,1974.0,4265.1,1974.0
663,9,Q1 2024,1,2024,174.25,174.25,6,2551.02,2034.0,2551.02,2034.0
664,9,Q1 2024,1,2024,171.25,171.25,6,4705.95,1997.0,4705.95,1997.0
665,9,Q1 2024,1,2024,171.25,171.25,7,4582.65,1990.0,4582.65,1990.0
666,9,Q1 2024,1,2024,166.25,166.25,6,3231.9,1948.0,3231.9,1948.0
667,9,Q1 2024,1,2024,164.25,164.25,7,4750.11,1910.0,4750.11,1910.0
668,9,Q1 2024,1,2024,169.25,169.25,6,3168.36,1976.0,3168.36,1976.0
669,9,Q1 2024,1,2024,177.25,177.25,6,1148.58,2060.0,1148.58,2060.0
670,9,Q1 2024,1,2024,168.25,168.25,6,2241.09,1966.0,2241.09,1966.0
671,9,Q1 2024,1,2024,168.25,168.25,7,6036.81,1953.0,6036.81,1953.0
672,9,Q1 2024,1,2024,167.25,167.25,6,2589.03,1957.0,2589.03,1957.0
673,9,Q1 2024,1,2024,162.25,162.25,6,3251.49,1891.0,3251.49,1891.0
674,9,Q1 2024,1,2024,169.25,169.25,6,8103.69,1966.0,8103.69,1966.0
675,9,Q1 2024,1,2024,169.25,169.25,6,13384.29,1977.0,13384.29,1977.0
676,9,Q1 2024,1,2024,173.25,173.25,6,13700.61,2016.0,13700.61,2016.0
677,9,Q1 2024,1,2024,167.25,167.25,6,7245.27,1950.0,7245.27,1950.0
678,9,Q1 2024,1,2024,161.25,161.25,6,5379.3,1871.0,5379.3,1871.0
679,9,Q1 2024,1,2024,165.25,165.25,6,11898.0,1936.0,11898.0,1936.0
680,9,Q1 2024,1,2024,169.25,169.25,6,8103.69,1985.0,8103.69,1985.0
681,9,Q1 2024,1,2024,175.25,175.25,6,25214.97,2053.0,25214.97,2053.0
682,9,Q1 2024,1,2024,169.25,169.25,7,8103.69,1964.0,8103.69,1964.0
683,9,Q1 2024,1,2024,173.25,173.25,6,24927.21,2028.0,24927.21,2028.0
684,9,Q1 2024,1,2024,171.25,171.25,6,8199.45,1998.0,8199.45,1998.0
685,9,Q1 2024,1,2024,172.25,172.25,6,8247.33,2010.0,8247.33,2010.0
686,9,Q1 2024,1,2024,169.25,169.25,7,24351.69,1969.0,24351.69,1969.0
687,9,Q1 2024,1,2024,174.25,174.25,6,8343.09,2030.0,8343.09,2030.0
688,9,Q1 2024,1,2024,164.25,164.25,6,7864.29,1905.0,7864.29,1905.0
689,9,Q1 2024,1,2024,170.25,170.25,6,24495.57,1985.0,24495.57,1985.0
690,9,Q1 2024,1,2024,169.25,169.25,6,8103.69,1971.0,8103.69,1971.0
691,9,Q1 2024,1,2024,169.25,169.25,6,24351.69,1983.0,24351.69,1983.0
692,9,Q1 2024,1,2024,160.25,160.25,6,7672.77,1868.0,7672.77,1868.0
693,9,Q1 2024,1,2024,169.25,169.25,6,26788.89,1977.0,26788.89,1977.0
694,9,Q1 2024,1,2024,167.25,167.25,6,8007.93,1953.0,8007.93,1953.0
695,9,Q1 2024,1,2024,178.25,178.25,6,8534.61,2079.0,8534.61,2079.0
696,9,Q1 2024,1,2024,220.25,220.25,131,12395.67,1075.0,12395.67,1075.0
697,9,Q1 2024,1,2024,166.25,166.25,7,21925.05,1943.0,21925.05,1943.0
698,9,Q1 2024,1,2024,161.25,161.25,6,21265.65,1870.0,21265.65,1870.0
699,9,Q1 2024,1,2024,173.25,173.25,7,43430.31,2020.0,43430.31,2020.0
700,9,Q1 2024,1,2024,167.25,167.25,6,4395.33,1944.0,4395.33,1944.0
701,9,Q1 2024,1,2024,172.25,172.25,7,5973.63,2003.0,5973.63,2003.0
702,9,Q1 2024,1,2024,172.25,172.25,6,4526.73,2016.0,4526.73,2016.0
703,9,Q1 2024,1,2024,63,63,44,14356.44,222.0,14356.44,222.0
704,9,Q1 2024,1,2024,61,61,44,6580.68,198.0,6580.68,198.0
705,9,Q1 2024,1,2024,60,60,43,6472.8,193.0,6472.8,193.0
706,9,Q1 2024,1,2024,62,62,44,14128.56,212.0,14128.56,212.0
707,9,Q1 2024,1,2024,60,60,43,6472.8,193.0,6472.8,193.0
708,9,Q1 2024,1,2024,61,61,44,13900.68,205.0,13900.68,205.0
709,9,Q1 2024,1,2024,172.25,172.25,6,15481.83,2003.0,15481.83,2003.0
710,9,Q1 2024,1,2024,170.25,170.25,6,8560.17,1985.0,8560.17,1985.0
711,9,Q1 2024,1,2024,169.25,169.25,6,4447.89,1976.0,4447.89,1976.0
712,9,Q1 2024,1,2024,176.25,176.25,6,3172.5,2054.0,3172.5,2054.0
713,9,Q1 2024,1,2024,170.25,170.25,6,4065.57,1985.0,4065.57,1985.0
714,9,Q1 2024,1,2024,168.25,168.25,7,4017.81,1952.0,4017.81,1952.0
715,9,Q1 2024,1,2024,174.25,174.25,6,4161.09,2046.0,4161.09,2046.0
716,9,Q1 2024,1,2024,168.25,168.25,6,6057.0,1956.0,6057.0,1956.0
717,9,Q1 2024,1,2024,176.25,176.25,7,3172.5,2049.0,3172.5,2049.0
718,9,Q1 2024,1,2024,166.25,166.25,6,4369.05,1947.0,4369.05,1947.0
719,9,Q1 2024,1,2024,167.25,167.25,6,3010.5,1960.0,3010.5,1960.0
720,9,Q1 2024,1,2024,170.25,170.25,7,7150.5,1979.0,7150.5,1979.0
721,9,Q1 2024,1,2024,166.25,166.25,6,5985.0,1932.0,5985.0,1932.0
722,9,Q1 2024,1,2024,163.25,163.25,6,4290.21,1915.0,4290.21,1915.0
723,9,Q1 2024,1,2024,171.25,171.25,6,5938.95,1994.0,5938.95,1994.0
724,9,Q1 2024,1,2024,173.25,173.25,6,6008.31,2025.0,6008.31,2025.0
725,9,Q1 2024,1,2024,161.25,161.25,6,4237.65,1871.0,4237.65,1871.0
726,9,Q1 2024,1,2024,170.25,170.25,6,4065.57,1986.0,4065.57,1986.0
727,9,Q1 2024,1,2024,166.25,166.25,6,8957.55,1931.0,8957.55,1931.0
728,9,Q1 2024,1,2024,176.25,176.25,6,5054.85,2055.0,5054.85,2055.0
729,9,Q1 2024,1,2024,168.25,168.25,6,3412.11,1972.0,3412.11,1972.0
730,9,Q1 2024,1,2024,173.25,173.25,6,4968.81,2026.0,4968.81,2026.0
731,9,Q1 2024,1,2024,168.25,168.25,6,3412.11,1963.0,3412.11,1963.0
732,9,Q1 2024,1,2024,172.25,172.25,6,5560.23,2001.0,5560.23,2001.0
733,9,Q1 2024,1,2024,176.25,176.25,6,5689.35,2056.0,5689.35,2056.0
734,9,Q1 2024,1,2024,162.25,162.25,6,6405.63,1896.0,6405.63,1896.0
735,9,Q1 2024,1,2024,167.25,167.25,6,5398.83,1956.0,5398.83,1956.0
736,9,Q1 2024,1,2024,172.25,172.25,6,4733.43,2002.0,4733.43,2002.0
737,9,Q1 2024,1,2024,176.25,176.25,6,6323.85,2055.0,6323.85,2055.0
738,9,Q1 2024,1,2024,168.25,168.25,6,17747.01,1956.0,17747.01,1956.0
739,9,Q1 2024,1,2024,170.25,170.25,6,8968.77,1986.0,8968.77,1986.0
740,9,Q1 2024,1,2024,170.25,170.25,6,5720.4,1991.0,5720.4,1991.0
741,9,Q1 2024,1,2024,164.25,164.25,6,4651.56,1918.0,4651.56,1918.0
742,9,Q1 2024,1,2024,68.25,68.25,26,1162.98,504.0,1162.98,504.0
743,9,Q1 2024,1,2024,168.25,168.25,7,2483.37,1948.0,2483.37,1948.0
744,9,Q1 2024,1,2024,65.25,65.25,26,1096.2,468.0,1096.2,468.0
745,9,Q1 2024,1,2024,67.25,67.25,26,589.11,492.0,589.11,492.0
746,9,Q1 2024,1,2024,166.25,166.25,6,3630.9,1942.0,3630.9,1942.0
747,9,Q1 2024,1,2024,173.25,173.25,6,5384.61,2017.0,5384.61,2017.0
748,9,Q1 2024,1,2024,169.25,169.25,6,1665.42,1983.0,1665.42,1983.0
749,9,Q1 2024,1,2024,171.25,171.25,6,1191.9,1999.0,1191.9,1999.0
750,9,Q1 2024,1,2024,175.25,175.25,6,4500.42,2050.0,4500.42,2050.0
751,9,Q1 2024,1,2024,172.25,172.25,6,3141.84,2001.0,3141.84,2001.0
752,9,Q1 2024,1,2024,164.25,164.25,6,1261.44,1920.0,1261.44,1920.0
753,9,Q1 2024,1,2024,164.25,164.25,6,3015.63,1924.0,3015.63,1924.0
754,9,Q1 2024,1,2024,168.25,168.25,7,3391.92,1949.0,3391.92,1949.0
755,9,Q1 2024,1,2024,166.25,166.25,6,4967.55,1935.0,4967.55,1935.0
756,9,Q1 2024,1,2024,162.25,162.25,7,3465.66,1882.0,3465.66,1882.0
757,9,Q1 2024,1,2024,169.25,169.25,6,1888.83,1973.0,1888.83,1973.0
758,9,Q1 2024,1,2024,171.25,171.25,6,8055.6,1996.0,8055.6,1996.0
759,9,Q1 2024,1,2024,167.25,167.25,6,6643.17,1949.0,6643.17,1949.0
760,9,Q1 2024,1,2024,167.25,167.25,6,5338.62,1953.0,5338.62,1953.0
761,9,Q1 2024,1,2024,173.25,173.25,6,2972.97,2026.0,2972.97,2026.0
762,9,Q1 2024,1,2024,165.25,165.25,6,5830.02,1929.0,5830.02,1929.0
763,9,Q1 2024,1,2024,172.25,172.25,6,6614.4,2005.0,6614.4,2005.0
764,9,Q1 2024,1,2024,166.25,166.25,6,1416.45,1929.0,1416.45,1929.0
765,9,Q1 2024,1,2024,167.25,167.25,6,2388.33,1949.0,2388.33,1949.0
766,9,Q1 2024,1,2024,167.25,167.25,6,3993.93,1947.0,3993.93,1947.0
767,9,Q1 2024,1,2024,170.25,170.25,6,6108.57,1987.0,6108.57,1987.0
768,9,Q1 2024,1,2024,213.25,213.25,132,4324.71,985.0,4324.71,985.0
769,9,Q1 2024,1,2024,69.25,69.25,26,1819.89,516.0,1819.89,516.0
770,9,Q1 2024,1,2024,169.25,169.25,6,3432.39,1968.0,3432.39,1968.0
771,9,Q1 2024,1,2024,167.25,167.25,6,6603.03,1946.0,6603.03,1946.0
772,9,Q1 2024,1,2024,171.25,171.25,6,7171.95,1995.0,7171.95,1995.0
773,9,Q1 2024,1,2024,165.25,165.25,6,3946.17,1922.0,3946.17,1922.0
774,9,Q1 2024,1,2024,169.25,169.25,6,6072.69,1973.0,6072.69,1973.0
775,9,Q1 2024,1,2024,178.25,178.25,6,3614.91,2078.0,3614.91,2078.0
776,9,Q1 2024,1,2024,168.25,168.25,7,4017.81,1953.0,4017.81,1953.0
777,9,Q1 2024,1,2024,169.25,169.25,6,4041.69,1982.0,4041.69,1982.0
778,9,Q1 2024,1,2024,166.25,166.25,6,3970.05,1942.0,3970.05,1942.0
779,9,Q1 2024,1,2024,171.25,171.25,6,4089.45,1991.0,4089.45,1991.0
780,9,Q1 2024,1,2024,170.25,170.25,6,3044.07,1997.0,3044.07,1997.0
781,9,Q1 2024,1,2024,171.25,171.25,6,5137.5,1998.0,5137.5,1998.0
782,9,Q1 2024,1,2024,170.25,170.25,6,3044.07,1987.0,3044.07,1987.0
783,9,Q1 2024,1,2024,169.25,169.25,6,4569.75,1978.0,4569.75,1978.0
784,9,Q1 2024,1,2024,171.25,171.25,6,6144.45,1998.0,6144.45,1998.0
785,9,Q1 2024,1,2024,170.25,170.25,6,8151.57,1980.0,8151.57,1980.0
786,9,Q1 2024,1,2024,168.25,168.25,6,5027.31,1960.0,5027.31,1960.0
787,9,Q1 2024,1,2024,172.25,172.25,7,5146.83,2001.0,5146.83,2001.0
788,9,Q1 2024,1,2024,166.25,166.25,6,4967.55,1939.0,4967.55,1939.0
789,9,Q1 2024,1,2024,173.25,173.25,6,5176.71,2029.0,5176.71,2029.0
790,9,Q1 2024,1,2024,130,130,96,4664.4,399.0,4664.4,399.0
791,9,Q1 2024,1,2024,128,128,96,4592.64,381.0,4592.64,381.0
792,9,Q1 2024,1,2024,173.25,173.25,6,12453.21,2027.0,12453.21,2027.0
793,9,Q1 2024,1,2024,170.25,170.25,6,6517.17,1988.0,6517.17,1988.0
794,9,Q1 2024,1,2024,166.25,166.25,6,6962.55,1939.0,6962.55,1939.0
795,9,Q1 2024,1,2024,170.25,170.25,6,7130.07,1983.0,7130.07,1983.0
796,9,Q1 2024,1,2024,167.25,167.25,6,7004.43,1938.0,7004.43,1938.0
797,9,Q1 2024,1,2024,166.25,166.25,6,4987.5,1930.0,4987.5,1930.0
798,9,Q1 2024,1,2024,164.25,164.25,6,4927.5,1910.0,4927.5,1910.0
799,9,Q1 2024,1,2024,166.25,166.25,6,4987.5,1947.0,4987.5,1947.0
800,9,Q1 2024,1,2024,173.25,173.25,6,5197.5,2017.0,5197.5,2017.0
801,9,Q1 2024,1,2024,165.25,165.25,6,4957.5,1934.0,4957.5,1934.0
802,9,Q1 2024,1,2024,175.25,175.25,6,8390.97,2044.0,8390.97,2044.0
803,9,Q1 2024,1,2024,169.25,169.25,7,5077.5,1971.0,5077.5,1971.0
804,9,Q1 2024,1,2024,174.25,174.25,6,10434.09,2029.0,10434.09,2029.0
805,9,Q1 2024,1,2024,160.25,160.25,7,4807.5,1861.0,4807.5,1861.0
806,9,Q1 2024,1,2024,168.25,168.25,7,7611.63,1950.0,7611.63,1950.0
807,9,Q1 2024,1,2024,167.25,167.25,6,7566.39,1953.0,7566.39,1953.0
808,9,Q1 2024,1,2024,170.25,170.25,6,7702.11,1991.0,7702.11,1991.0
809,9,Q1 2024,1,2024,170.25,170.25,6,5107.5,1989.0,5107.5,1989.0
810,9,Q1 2024,1,2024,166.25,166.25,6,4987.5,1947.0,4987.5,1947.0
811,9,Q1 2024,1,2024,170.25,170.25,6,5107.5,1973.0,5107.5,1973.0
812,9,Q1 2024,1,2024,166.25,166.25,6,4987.5,1942.0,4987.5,1942.0
813,9,Q1 2024,1,2024,127,127,95,6690.36,376.0,6690.36,376.0
814,9,Q1 2024,1,2024,129,129,96,3870.0,392.0,3870.0,392.0
815,9,Q1 2024,1,2024,130,130,96,3900.0,402.0,3900.0,402.0
816,9,Q1 2024,1,2024,129,129,96,6795.72,387.0,6795.72,387.0
817,9,Q1 2024,1,2024,127,127,96,6690.36,372.0,6690.36,372.0
818,9,Q1 2024,1,2024,127,127,96,14615.16,373.0,14615.16,373.0
819,9,Q1 2024,1,2024,127,127,96,6690.36,370.0,6690.36,370.0
820,9,Q1 2024,1,2024,126,126,96,6637.68,361.0,6637.68,361.0
821,9,Q1 2024,1,2024,128,128,96,6743.04,379.0,6743.04,379.0
822,9,Q1 2024,1,2024,131,131,96,6901.08,421.0,6901.08,421.0
823,9,Q1 2024,1,2024,130,130,96,3900.0,403.0,3900.0,403.0
824,9,Q1 2024,1,2024,171.25,171.25,6,5137.5,1994.0,5137.5,1994.0
825,9,Q1 2024,1,2024,129,129,96,3870.0,389.0,3870.0,389.0
826,9,Q1 2024,1,2024,128,128,96,3840.0,376.0,3840.0,376.0
827,9,Q1 2024,1,2024,171.25,171.25,6,5137.5,1998.0,5137.5,1998.0
828,9,Q1 2024,1,2024,172.25,172.25,6,5167.5,2009.0,5167.5,2009.0
829,9,Q1 2024,1,2024,169.25,169.25,6,5077.5,1976.0,5077.5,1976.0
830,9,Q1 2024,1,2024,128,128,96,3840.0,384.0,3840.0,384.0
831,9,Q1 2024,1,2024,129,129,95,3870.0,405.0,3870.0,405.0
832,9,Q1 2024,1,2024,129,129,96,3870.0,391.0,3870.0,391.0
833,9,Q1 2024,1,2024,172.25,172.25,6,5167.5,2006.0,5167.5,2006.0
834,9,Q1 2024,1,2024,160.25,160.25,6,4807.5,1864.0,4807.5,1864.0
835,9,Q1 2024,1,2024,170.25,170.25,6,5107.5,1989.0,5107.5,1989.0
836,9,Q1 2024,1,2024,126,126,96,6637.68,361.0,6637.68,361.0
837,9,Q1 2024,1,2024,127,127,95,4556.76,379.0,4556.76,379.0
838,9,Q1 2024,1,2024,131,131,96,14761.08,423.0,14761.08,423.0
839,9,Q1 2024,1,2024,128,128,96,4592.64,382.0,4592.64,382.0
840,9,Q1 2024,1,2024,128,128,96,6743.04,383.0,6743.04,383.0
841,9,Q1 2024,1,2024,126,126,95,3780.0,363.0,3780.0,363.0
842,9,Q1 2024,1,2024,168.25,168.25,7,7450.11,1960.0,7450.11,1960.0
843,9,Q1 2024,1,2024,129,129,96,6795.72,393.0,6795.72,393.0
844,9,Q1 2024,1,2024,169.25,169.25,6,7291.29,1969.0,7291.29,1969.0
845,9,Q1 2024,1,2024,170.25,170.25,6,7334.37,1992.0,7334.37,1992.0
